      time;        p0;        p1;        p2;        p3;        p4;        p5;        p6;        x0;        x1;        x2;        x3;        x4;        x5;        x6;        x7;        x8;        x9;       x10;indicators.z[0];solver.numSteps;solver.minStepSize;solver.maxStepSize;solver.minOrder;solver.maxOrder;solver.numStateEvents;solver.numTimeEvents;    p0_ref;    p1_ref;    p2_ref;    p3_ref;    p4_ref;    p5_ref;    p6_ref;    x0_ref;    x1_ref;    x2_ref;    x3_ref;    x4_ref;    x5_ref;    x6_ref;    x7_ref;    x8_ref;    x9_ref;   x10_ref;qtronic.silver.allow_non_virtual_can;qtronic.silver.env.PROCESSOR_LEVEL;qtronic.silver.env.NUMBER_OF_PROCESSORS;qtronic.silver.real_time;qtronic.silver.env.Timestep;qtronic.silver.macro_step;qtronic.silver.version.sp;qtronic.silver.version.minor;qtronic.silver.version.major;qtronic.silver.internal.stepDisabled;qtronic.silver.internal.pauseDisabled
     0.375;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 191.38206;0.50909091; 4373.0214;      3.46;       140; 1035.0424; 51.645001; 33.685355; 1.6807816; 30.726776; 31.235867;        -1;       193;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   191.368;  0.509091;   4373.12;      3.46;       140;   1034.99;   51.6462;   33.6828;   1.68078;   30.7275;   31.2366;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.378;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 192.76726;0.50909091; 4368.5215;   3.45568;       140; 1041.4433; 51.590978; 33.929166; 1.6807816; 30.694634; 31.203725;        -1;       194;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   192.753;  0.509091;   4368.62;   3.45568;       140;   1041.39;   51.5922;   33.9267;   1.68078;   30.6954;   31.2044;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.381;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 194.15024;0.50909091; 4364.0263;   3.45136;       140; 1047.8178;  51.53701; 34.172586; 1.6807816; 30.662526; 31.171616;        -1;       195;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   194.136;  0.509091;   4364.13;   3.45136;       140;   1047.77;   51.5382;   34.1701;   1.68078;   30.6632;   31.1723;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.384;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   195.531;0.50909091; 4359.5356;   3.44704;       140; 1054.1658; 51.483097; 34.415616; 1.6807816; 30.630449;  31.13954;        -1;       196;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   195.517;  0.509091;   4359.64;   3.44704;       140;   1054.11;   51.4843;   34.4131;   1.68078;   30.6312;   31.1403;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.387;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 196.90955;0.50909091; 4355.0496;   3.44272;       140; 1060.4874; 51.429239; 34.658255; 1.6807816; 30.598406; 31.107497;        -1;       197;     0.003;     0.003;         5;         5;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   196.896;  0.509091;   4355.15;   3.44272;       140;   1060.44;   51.4304;   34.6558;   1.68078;   30.5991;   31.1082;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.39;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 198.28589;0.50909091; 4350.5681;    3.4384;       140; 1066.7827; 51.375436; 34.900506; 1.6807816; 30.566396; 31.075486;        -1;       198;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   198.272;  0.509091;   4350.67;    3.4384;       140;   1066.73;   51.3766;   34.8981;   1.68078;   30.5671;   31.0762;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.393;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 199.66001;0.50909091; 4346.0912;   3.43408;       140; 1073.0517; 51.321688; 35.142367; 1.6807816; 30.534418; 31.043509;        -1;       199;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   199.646;  0.509091;   4346.19;   3.43408;       140;      1073;   51.3229;   35.1399;   1.68078;   30.5351;   31.0442;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.396;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 201.03193;0.50909091; 4341.6189;   3.42976;       140; 1079.2946; 51.267996; 35.383839; 1.6807816; 30.502473; 31.011564;        -1;       200;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   201.018;  0.509091;   4341.72;   3.42976;       140;   1079.25;   51.2692;   35.3814;   1.68078;   30.5032;   31.0123;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.399;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 202.40164;0.50909091; 4337.1512;   3.42544;       140; 1085.5114; 51.214358; 35.624924; 1.6807816;  30.47056; 30.979651;        -1;       201;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   202.388;  0.509091;   4337.25;   3.42544;       140;   1085.46;   51.2155;   35.6225;   1.68078;   30.4713;   30.9804;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.402;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 203.76915;0.50909091;  4332.688;   3.42112;       140; 1091.7022; 51.160775; 35.865621; 1.6807816; 30.438681; 30.947772;        -1;       202;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   203.756;  0.509091;   4332.79;   3.42112;       140;   1091.65;   51.1619;   35.8632;   1.68078;   30.4394;   30.9485;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.405;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 205.13446;0.50909091; 4328.2295;    3.4168;       140;  1097.867; 51.107248;  36.10593; 1.6807816; 30.406834; 30.915925;        -1;       203;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   205.121;  0.509091;   4328.33;    3.4168;       140;   1097.82;   51.1084;   36.1036;   1.68078;   30.4075;   30.9166;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.408;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 206.49758;0.50909091; 4323.7755;   3.41248;       140;  1104.006; 51.053775; 36.345853; 1.6807816;  30.37502;  30.88411;        -1;       204;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   206.484;  0.509091;   4323.87;   3.41248;       140;   1103.96;   51.0549;   36.3435;   1.68078;   30.3757;   30.8848;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.411;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  207.8585;0.50909091;  4319.326;   3.40816;       140; 1110.1192; 51.000357;  36.58539; 1.6807816; 30.343238; 30.852329;        -1;       205;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   207.845;  0.509091;   4319.42;   3.40816;       140;   1110.07;   51.0015;    36.583;   1.68078;   30.3439;    30.853;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.414;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 209.21722;0.50909091; 4314.8812;   3.40384;       140; 1116.2067; 50.946994; 36.824541; 1.6807816; 30.311489;  30.82058;        -1;       206;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   209.204;  0.509091;   4314.98;   3.40384;       140;   1116.16;   50.9481;   36.8222;   1.68078;   30.3122;   30.8213;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.417;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 210.57376;0.50909091; 4310.4409;   3.39952;       140; 1122.2685; 50.893686; 37.063307; 1.6807816; 30.279773; 30.788864;        -1;       207;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   210.561;  0.509091;   4310.54;   3.39952;       140;   1122.22;   50.8948;    37.061;   1.68078;   30.2805;   30.7895;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.42;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 211.92811;0.50909091; 4306.0052;    3.3952;       140; 1128.3048; 50.840433; 37.301688; 1.6807816; 30.248089;  30.75718;        -1;       208;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   211.915;  0.509091;    4306.1;    3.3952;       140;   1128.26;   50.8416;   37.2994;   1.68078;   30.2488;   30.7579;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.423;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 213.28028;0.50909091; 4301.5741;   3.39088;       140; 1134.3155; 50.787234; 37.539684; 1.6807816; 30.216438; 30.725529;        -1;       209;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   213.267;  0.509091;   4301.67;   3.39088;       140;   1134.27;   50.7884;   37.5374;   1.68078;   30.2171;   30.7262;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.426;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 214.63027;0.50909091; 4297.1475;   3.38656;       140; 1140.3009; 50.734091; 37.777297; 1.6807816;  30.18482; 30.693911;        -1;       210;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   214.617;  0.509091;   4297.24;   3.38656;       140;   1140.26;   50.7352;    37.775;   1.68078;   30.1855;   30.6946;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.429;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 215.97807;0.50909091; 4292.7255;   3.38224;       140; 1146.2609; 50.681002; 38.014526; 1.6807816; 30.153234; 30.662325;        -1;       211;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   215.965;  0.509091;   4292.82;   3.38224;       140;   1146.22;   50.6821;   38.0123;   1.68078;   30.1539;    30.663;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.432;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 217.32371;0.50909091; 4288.3081;   3.37792;       140; 1152.1956; 50.627968; 38.251372; 1.6807816; 30.121681; 30.630772;        -1;       212;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   217.311;  0.509091;    4288.4;   3.37792;       140;   1152.15;   50.6291;   38.2491;   1.68078;   30.1223;   30.6314;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.435;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 218.66716;0.50909091; 4283.8952;    3.3736;       140; 1158.1051; 50.574989; 38.487835; 1.6807816;  30.09016; 30.599251;        -1;       213;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   218.654;  0.509091;   4283.99;    3.3736;       140;   1158.06;   50.5761;   38.4856;   1.68078;   30.0908;   30.5999;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.438;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 220.00845;0.50909091; 4279.4868;   3.36928;       140; 1163.9895; 50.522064; 38.723917; 1.6807816; 30.058672; 30.567763;        -1;       214;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   219.996;  0.509091;   4279.58;   3.36928;       140;   1163.95;   50.5232;   38.7217;   1.68078;   30.0593;   30.5684;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
