      "time",       "y_0",       "y_1",       "y_2",   "counter","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
     36.48,-0.31570453, -0.619859,-1.6451368,      3648,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.49,-0.32339538,-0.5943141,-1.5899169,      3649,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.5,-0.33095687,-0.5943141,-1.5899169,      3650,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.51,-0.33838598,-0.56853148,-1.5899169,      3651,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.52,-0.34567974,-0.56853148,-1.5899169,      3652,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.53,-0.35283523,-0.54252146,-1.5237984,      3653,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.54,-0.3598496,-0.54252146,-1.5237984,      3654,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.55,-0.36672003,-0.51629443,-1.5237984,      3655,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.56,-0.37344378,-0.51629443,-1.5237984,      3656,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.57,-0.38001815,-0.4898609,-1.4470075,      3657,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.58,-0.38644052,-0.4898609,-1.4470075,      3658,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.59,-0.39270832,-0.46323143,-1.4470075,      3659,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.6,-0.39881904,-0.46323143,-1.4470075,      3660,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.61,-0.40477025,-0.43641667,-1.3598693,      3661,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.62,-0.41055954,-0.43641667,-1.3598693,      3662,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.63,-0.41618462,-0.40942735,-1.3598693,      3663,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.64,-0.42164323,-0.40942735,-1.3598693,      3664,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.65,-0.42693319,-0.38227427,-1.2628062,      3665,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.66,-0.43205238,-0.38227427,-1.2628062,      3666,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.67,-0.43699876,-0.35496828,-1.2628062,      3667,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.68,-0.44177034,-0.35496828,-1.2628062,      3668,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.69,-0.44636523,-0.3275203,-1.1563335,      3669,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.7,-0.45078157,-0.3275203,-1.1563335,      3670,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.71,-0.4550176,-0.29994133,-1.1563335,      3671,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.72,-0.45907163,-0.29994133,-1.1563335,      3672,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.73,-0.46294204,-0.27224238,-1.0410556,      3673,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.74,-0.46662728,-0.27224238,-1.0410556,      3674,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.75,-0.47012588,-0.24443454,-1.0410556,      3675,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.76,-0.47343643,-0.24443454,-1.0410556,      3676,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.77,-0.47655761,-0.21652893,-0.91766052,      3677,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.78,-0.47948818,-0.21652893,-0.91766052,      3678,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.79,-0.48222696,-0.18853671,-0.91766052,      3679,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.8,-0.48477285,-0.18853671,-0.91766052,      3680,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.81,-0.48712484,-0.16046907,-0.78691352,      3681,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.82,-0.48928199,-0.16046907,-0.78691352,      3682,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.83,-0.49124343,-0.13233725,-0.78691352,      3683,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.84,-0.49300838,-0.13233725,-0.78691352,      3684,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.85,-0.49457613,-0.1041525,-0.64965058,      3685,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.86,-0.49594606,-0.1041525,-0.64965058,      3686,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.87,-0.49711761,-0.075926092,-0.64965058,      3687,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.88,-0.49809033,-0.075926092,-0.64965058,      3688,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.89,-0.49886382,-0.047669312,-0.50677058,      3689,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.9,-0.49943777,-0.047669312,-0.50677058,      3690,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.91,-0.49981195,-0.019393464,-0.50677058,      3691,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.92,-0.49998621,-0.019393464,-0.50677058,      3692,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.93,-0.49996048,0.0088901409,-0.35922712,      3693,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.94,-0.49973478,0.0088901409,-0.35922712,      3694,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.95,-0.49930919,0.03717019,-0.35922712,      3695,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.96,-0.49868388,0.03717019,-0.35922712,      3696,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.97,-0.49785911,0.065435371,-0.20801979,      3697,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
